"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364994901_550" -0.0338937006608563 0.0455568984773191 -0.0505861385215046 0.0145043168814487 0.00821720489038366 -0.0168616697546115 -0.0208063782167263 0.0235734262811814 0.0134712292674403 0.00359417414733024 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364960436_895" -0.0562061830868964 0.0261908887889018 -0.0416537860304568 -0.0713586192479813 0.00322339088891261 -0.0270565262862898 -0.0114398357010823 0.0265160883265703 -0.0267810773380176 0.00168720894306568 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364837930_109" -0.0616141200699682 0.0226554017400525 0.00387585627141265 -0.00412019417475157 -0.0413401787887803 -0.0201443377129375 -0.00673752348879998 -1.73967017355511e-05 -0.00117136950370767 -0.0127839745998523 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364966569_216" 0.0113627796153994 0.05867256979224 -0.0040788005672493 -0.00506151075795325 -0.0357314958804784 0.00596473992891518 -0.0305910445551849 0.00344054758933959 -0.000588883337520471 -0.0176395211799484 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1365071018_449" -0.0195058587714655 -0.0190739726612824 -0.0458723994799773 0.000662823978657782 -0.0225996295754492 -0.00975953607130307 0.0105875384046183 0.0215458892986947 0.00583104942632902 -0.00846951246259773 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364857446_548" 0.0204701456840291 -0.000370829271247529 0.0323960891338114 -0.0129767596534286 -0.0139708807233365 0.0106152219991426 -0.000875623688361215 -0.0153621241995724 -0.0105469313871284 -0.00680893131521232 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364963555_226" 0.035029410961793 0.077405715391885 0.00729227915864432 -0.0292880723214839 0.0794322198919119 0.0147103259979868 -0.0319710743930015 0.00274938972897965 -0.0115266855614297 0.03195620926611 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1365009508_686" -0.0291194514682372 0.0463394953245775 -0.0234589115839389 0.00882825157943401 0.00808576112567503 -0.00729755352627261 -0.0110625132081185 0.0051627218338889 0.00407359538359064 0.00162733815621188 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364879545_112" -0.0320406869887742 0.0224165296583116 -0.0363146120375345 -0.0173071630451554 0.00354197837318147 -0.0152884398415401 -0.0104851902247143 0.019351848518414 -0.00479496948707779 0.000844855970266234 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1365006027_495" 0.0334836332074431 -0.000881358784395512 -0.00967143705503553 0.0719841597495029 -0.0168493655853533 0.0179795684710577 0.00152896889966712 -0.00382061344356715 0.0378460961438512 -0.00980853784034507 "IBD_P90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
